OrderDate,OrderNumber,OrderLineItem,ProductSold,SoldTo,SoldIn,OrderQuantity,SoldBy,Shipping_Type,Order_Status
9/18/2015,SO47573,1,369,13435,6,1,293,Self Pickup,ok
9/18/2015,SO47571,1,377,14185,8,1,291,Self Pickup,ok
9/18/2015,SO47578,1,352,12687,9,1,289,Self Pickup,ok
9/18/2015,SO47572,1,368,29149,9,1,287,Self Pickup,ok
9/18/2015,SO47576,1,377,21877,7,1,287,Self Pickup,ok
9/18/2015,SO47570,1,352,28562,9,1,287,Self Pickup,ok
9/18/2015,SO47574,1,332,20171,7,1,285,Self Pickup,ok
9/18/2015,SO47575,1,362,26315,4,1,285,Self Pickup,ok
9/18/2015,SO47577,1,370,21891,4,1,284,Self Pickup,ok
9/19/2015,SO47581,1,375,29152,9,1,287,Delivery Truck,refunded
9/19/2015,SO47587,1,371,21874,7,1,292,Self Pickup,ok
9/19/2015,SO47585,1,328,15320,1,1,292,Self Pickup,ok
9/19/2015,SO47584,1,340,19194,1,1,288,Self Pickup,ok
9/19/2015,SO47586,1,326,15322,1,1,288,Self Pickup,ok
9/19/2015,SO47580,1,389,14080,8,1,286,Self Pickup,ok
9/19/2015,SO47579,1,371,16197,4,1,286,Self Pickup,ok
9/19/2015,SO47582,1,373,13433,1,1,285,Self Pickup,ok
9/19/2015,SO47583,1,379,13442,6,1,285,Self Pickup,ok
9/20/2015,SO47591,1,360,26313,1,1,292,Self Pickup,ok
9/20/2015,SO47589,1,383,14036,9,1,288,Self Pickup,ok
9/20/2015,SO47590,1,356,26312,4,1,287,Self Pickup,ok
9/20/2015,SO47592,1,385,24614,1,1,287,Self Pickup,ok
9/20/2015,SO47594,1,342,26154,9,1,286,Self Pickup,ok
9/20/2015,SO47588,1,379,16428,9,1,285,Self Pickup,ok
9/20/2015,SO47593,1,324,26135,10,1,283,Self Pickup,ok
9/21/2015,SO47595,1,369,14186,4,1,284,Express Air,cancelled
9/21/2015,SO47596,1,373,16199,7,1,291,Self Pickup,ok
9/21/2015,SO47597,1,373,25971,4,1,287,Self Pickup,ok
9/21/2015,SO47599,1,362,26327,6,1,284,Self Pickup,ok
9/21/2015,SO47598,1,358,26306,8,1,284,Self Pickup,ok
9/22/2015,SO47604,1,375,21876,7,1,287,Regular Air,ok
9/22/2015,SO47600,1,389,17188,9,1,296,Self Pickup,ok
9/22/2015,SO47603,1,379,21562,7,1,295,Self Pickup,ok
9/22/2015,SO47602,1,322,19174,9,1,295,Self Pickup,ok
9/22/2015,SO47601,1,379,14192,7,1,287,Self Pickup,ok
9/23/2015,SO47606,1,375,15928,7,1,295,Delivery Truck,unknown
9/23/2015,SO47609,1,334,15309,4,1,288,Delivery Truck,ok
9/23/2015,SO47611,1,330,26140,9,1,284,Delivery Truck,ok
9/23/2015,SO47607,1,389,14081,6,1,296,Regular Air,ok
9/23/2015,SO47608,1,352,26322,1,1,295,Self Pickup,ok
9/23/2015,SO47605,1,389,17187,4,1,292,Self Pickup,ok
9/23/2015,SO47610,1,338,27075,8,1,286,Self Pickup,ok
9/24/2015,SO47616,1,371,21873,10,1,286,Delivery Truck,ok
9/24/2015,SO47615,1,342,15329,4,1,293,Self Pickup,ok
9/24/2015,SO47613,1,387,14037,4,1,293,Self Pickup,ok
9/24/2015,SO47619,1,356,12689,9,1,293,Self Pickup,ok
9/24/2015,SO47612,1,369,16465,9,1,288,Self Pickup,ok
9/24/2015,SO47620,1,352,12239,10,1,287,Self Pickup,ok
9/24/2015,SO47618,1,379,21947,9,1,287,Self Pickup,ok
9/24/2015,SO47614,1,330,15302,4,1,285,Self Pickup,ok
9/24/2015,SO47617,1,377,21943,9,1,284,Self Pickup,ok
9/25/2015,SO47621,1,385,14044,9,1,288,Delivery Truck,ok
9/25/2015,SO47622,1,338,20837,9,1,295,Self Pickup,ok
9/25/2015,SO47623,1,369,21569,10,1,292,Self Pickup,ok
9/25/2015,SO47625,1,377,21958,9,1,292,Self Pickup,ok
9/25/2015,SO47626,1,320,26150,9,1,287,Self Pickup,ok
9/25/2015,SO47624,1,371,21949,4,1,282,Self Pickup,ok
9/26/2015,SO47635,1,354,12216,1,1,295,Delivery Truck,ok
9/26/2015,SO47630,1,354,26311,9,1,295,Self Pickup,ok
9/26/2015,SO47634,1,356,11570,10,1,295,Self Pickup,ok
9/26/2015,SO47628,1,369,16509,10,1,293,Self Pickup,ok
9/26/2015,SO47631,1,352,26325,8,1,292,Self Pickup,ok
9/26/2015,SO47636,1,330,26142,6,1,291,Self Pickup,ok
9/26/2015,SO47633,1,371,21894,9,1,287,Self Pickup,ok
9/26/2015,SO47627,1,370,16444,8,1,285,Self Pickup,ok
9/26/2015,SO47632,1,342,27060,1,1,284,Self Pickup,ok
9/26/2015,SO47629,1,370,15685,10,1,283,Self Pickup,ok
9/27/2015,SO47639,1,328,15321,4,1,287,Delivery Truck,cancelled
9/27/2015,SO47638,1,362,26319,4,1,295,Self Pickup,ok
9/27/2015,SO47637,1,371,13447,4,1,287,Self Pickup,ok
9/28/2015,SO47640,1,354,26317,1,1,293,Self Pickup,ok
9/28/2015,SO47641,1,320,27062,6,1,285,Self Pickup,ok
9/29/2015,SO47648,1,356,12263,10,1,287,Express Air,cancelled
9/29/2015,SO47646,1,352,20373,9,1,284,Regular Air,ok
9/29/2015,SO47647,1,368,21897,8,1,292,Self Pickup,ok
9/29/2015,SO47642,1,383,17109,7,1,292,Self Pickup,ok
9/29/2015,SO47644,1,375,15693,6,1,285,Self Pickup,ok
9/29/2015,SO47645,1,375,14555,10,1,285,Self Pickup,ok
9/29/2015,SO47643,1,389,19290,7,1,284,Self Pickup,ok
9/30/2015,SO47653,1,324,20163,6,1,292,Delivery Truck,ok
9/30/2015,SO47657,1,326,26138,9,1,293,Self Pickup,ok
9/30/2015,SO47651,1,377,25911,9,1,292,Self Pickup,ok
9/30/2015,SO47656,1,368,21882,10,1,291,Self Pickup,ok
9/30/2015,SO47649,1,377,16447,9,1,287,Self Pickup,ok
9/30/2015,SO47652,1,332,20825,8,1,287,Self Pickup,ok
9/30/2015,SO47654,1,387,24615,9,1,286,Self Pickup,ok
9/30/2015,SO47655,1,385,24889,10,1,285,Self Pickup,ok
9/30/2015,SO47650,1,370,16512,10,1,285,Self Pickup,ok
10/1/2015,SO47732,1,369,13452,9,1,293,Self Pickup,ok
10/1/2015,SO47736,1,358,12705,9,1,292,Self Pickup,ok
10/1/2015,SO47734,1,332,15333,4,1,291,Self Pickup,ok
10/1/2015,SO47733,1,375,13461,9,1,288,Self Pickup,ok
10/1/2015,SO47737,1,356,13018,6,1,288,Self Pickup,ok
10/1/2015,SO47731,1,362,12283,4,1,288,Self Pickup,ok
10/1/2015,SO47738,1,326,26165,4,1,287,Self Pickup,ok
10/1/2015,SO47735,1,342,27084,10,1,281,Self Pickup,ok
10/2/2015,SO47741,1,336,15343,9,1,295,Self Pickup,ok
10/2/2015,SO47744,1,360,12989,9,1,293,Self Pickup,ok
10/2/2015,SO47739,1,328,20839,4,1,293,Self Pickup,ok
10/2/2015,SO47742,1,375,22180,10,1,293,Self Pickup,ok
10/2/2015,SO47745,1,360,12998,9,1,293,Self Pickup,ok
10/2/2015,SO47740,1,324,15337,9,1,292,Self Pickup,ok
10/2/2015,SO47746,1,358,13022,4,1,292,Self Pickup,ok
10/2/2015,SO47743,1,362,12988,9,1,287,Self Pickup,ok
10/3/2015,SO47749,1,371,22172,8,1,287,Regular Air,ok
10/3/2015,SO47748,1,352,26485,9,1,292,Self Pickup,ok
10/3/2015,SO47753,1,360,13020,9,1,292,Self Pickup,ok
10/3/2015,SO47752,1,377,21994,9,1,292,Self Pickup,ok
10/3/2015,SO47747,1,371,16253,1,1,288,Self Pickup,ok
10/3/2015,SO47750,1,369,21976,9,1,287,Self Pickup,ok
10/3/2015,SO47751,1,369,21983,9,1,284,Self Pickup,ok
10/4/2015,SO47758,1,371,16550,7,1,285,Regular Air,ok
10/4/2015,SO47757,1,379,16530,10,1,295,Self Pickup,ok
10/4/2015,SO47756,1,354,12272,4,1,287,Self Pickup,ok
10/4/2015,SO47759,1,375,14773,10,1,287,Self Pickup,ok
10/4/2015,SO47755,1,387,17195,7,1,284,Self Pickup,ok
10/4/2015,SO47760,1,371,13482,10,1,284,Self Pickup,ok
10/5/2015,SO47761,1,324,20548,9,1,287,Delivery Truck,ok
10/5/2015,SO47763,1,379,22170,1,1,295,Self Pickup,ok
10/5/2015,SO47762,1,352,26330,8,1,295,Self Pickup,ok
10/6/2015,SO47765,1,360,26343,4,1,287,Regular Air,ok
10/6/2015,SO47770,1,342,26375,9,1,295,Self Pickup,ok
10/6/2015,SO47764,1,356,28711,9,1,292,Self Pickup,ok
10/6/2015,SO47769,1,360,12703,1,1,292,Self Pickup,ok
10/6/2015,SO47767,1,381,24902,7,1,287,Self Pickup,ok
10/6/2015,SO47768,1,371,21985,9,1,285,Self Pickup,ok
10/6/2015,SO47766,1,358,26329,9,1,282,Self Pickup,ok
10/7/2015,SO47776,1,352,13007,4,1,292,Regular Air,ok
10/7/2015,SO47774,1,332,15346,9,1,296,Self Pickup,ok
10/7/2015,SO47773,1,324,15345,9,1,291,Self Pickup,ok
10/7/2015,SO47771,1,377,22181,4,1,291,Self Pickup,ok
10/7/2015,SO47775,1,369,21980,9,1,286,Self Pickup,ok
10/7/2015,SO47772,1,369,22195,9,1,284,Self Pickup,ok
10/8/2015,SO47783,1,371,22197,6,1,292,Express Air,ok
10/8/2015,SO47782,1,377,22032,10,1,293,Self Pickup,ok
10/8/2015,SO47781,1,379,25991,9,1,288,Self Pickup,ok
10/8/2015,SO47784,1,356,13078,4,1,287,Self Pickup,ok
10/8/2015,SO47779,1,375,16269,9,1,285,Self Pickup,ok
10/8/2015,SO47778,1,354,12284,9,1,284,Self Pickup,ok
10/8/2015,SO47780,1,381,14105,8,1,283,Self Pickup,ok
10/9/2015,SO47786,1,370,14719,7,1,293,Regular Air,ok
10/9/2015,SO47785,1,356,28708,7,1,292,Self Pickup,ok
10/9/2015,SO47787,1,368,16585,10,1,292,Self Pickup,ok
10/10/2015,SO47790,1,371,22173,4,1,293,Self Pickup,ok
10/10/2015,SO47789,1,375,13453,9,1,284,Self Pickup,ok
10/10/2015,SO47788,1,379,16546,10,1,283,Self Pickup,ok
10/10/2015,SO47791,1,358,13036,9,1,283,Self Pickup,ok
10/11/2015,SO47797,1,371,21986,8,1,293,Self Pickup,ok
10/11/2015,SO47792,1,369,16207,9,1,292,Self Pickup,ok
10/11/2015,SO47795,1,379,22004,9,1,292,Self Pickup,ok
10/11/2015,SO47796,1,371,21979,6,1,287,Self Pickup,ok
10/11/2015,SO47798,1,354,13000,9,1,284,Self Pickup,ok
10/11/2015,SO47794,1,354,20375,9,1,283,Self Pickup,ok
10/11/2015,SO47793,1,368,14716,7,1,283,Self Pickup,ok
10/12/2015,SO47800,1,373,14798,10,1,295,Delivery Truck,ok
10/12/2015,SO47801,1,328,20555,9,1,287,Regular Air,ok
10/12/2015,SO47808,1,342,26161,7,1,295,Self Pickup,ok
10/12/2015,SO47799,1,360,12264,9,1,293,Self Pickup,ok
10/12/2015,SO47806,1,340,15348,9,1,293,Self Pickup,ok
10/12/2015,SO47810,1,332,26204,1,1,288,Self Pickup,ok
10/12/2015,SO47804,1,370,22178,9,1,288,Self Pickup,ok
10/12/2015,SO47807,1,379,16575,9,1,287,Self Pickup,ok
10/12/2015,SO47803,1,379,22000,8,1,285,Self Pickup,ok
10/12/2015,SO47805,1,379,22198,10,1,284,Self Pickup,ok
10/12/2015,SO47809,1,338,26187,9,1,284,Self Pickup,ok
10/13/2015,SO47812,1,377,16252,1,1,287,Delivery Truck,ok
10/13/2015,SO47819,1,375,21968,1,1,287,Delivery Truck,ok
10/13/2015,SO47815,1,371,22033,4,1,287,Delivery Truck,cancelled
10/13/2015,SO47820,1,352,13025,8,1,286,Delivery Truck,ok
10/13/2015,SO47813,1,383,14098,9,1,295,Self Pickup,ok
10/13/2015,SO47822,1,354,13051,9,1,292,Self Pickup,ok
10/13/2015,SO47816,1,369,22174,9,1,292,Self Pickup,ok
10/13/2015,SO47818,1,324,15364,9,1,289,Self Pickup,ok
10/13/2015,SO47817,1,371,22200,9,1,287,Self Pickup,ok
10/13/2015,SO47814,1,360,26338,9,1,286,Self Pickup,ok
10/13/2015,SO47821,1,352,13038,9,1,285,Self Pickup,ok
10/13/2015,SO47811,1,352,12271,10,1,284,Self Pickup,ok
10/13/2015,SO47823,1,336,26160,9,1,282,Self Pickup,ok
10/14/2015,SO47826,1,370,22168,8,1,287,Delivery Truck,ok
10/14/2015,SO47825,1,320,20560,9,1,293,Self Pickup,ok
10/14/2015,SO47827,1,370,22175,9,1,292,Self Pickup,ok
10/14/2015,SO47829,1,352,12706,9,1,292,Self Pickup,ok
10/14/2015,SO47828,1,368,21984,9,1,287,Self Pickup,ok
10/14/2015,SO47824,1,368,16267,8,1,284,Self Pickup,ok
10/15/2015,SO47834,1,375,22196,1,1,292,Self Pickup,ok
10/15/2015,SO47830,1,383,19308,10,1,287,Self Pickup,ok
10/15/2015,SO47835,1,383,24904,9,1,287,Self Pickup,ok
10/15/2015,SO47831,1,362,12281,9,1,287,Self Pickup,ok
10/15/2015,SO47833,1,373,22031,10,1,287,Self Pickup,ok
10/15/2015,SO47832,1,369,13478,9,1,284,Self Pickup,ok
10/16/2015,SO47844,1,371,21996,9,1,296,Self Pickup,ok
10/16/2015,SO47840,1,334,20584,4,1,295,Self Pickup,ok
10/16/2015,SO47838,1,371,13456,10,1,288,Self Pickup,ok
10/16/2015,SO47841,1,362,26490,10,1,286,Self Pickup,ok
10/16/2015,SO47837,1,356,12277,4,1,284,Self Pickup,ok
10/16/2015,SO47843,1,332,15339,8,1,284,Self Pickup,ok
10/16/2015,SO47836,1,356,28707,4,1,284,Self Pickup,ok
10/16/2015,SO47842,1,322,15338,7,1,282,Self Pickup,ok
10/16/2015,SO47839,1,320,20838,1,1,281,Self Pickup,ok
10/17/2015,SO47847,1,368,16278,8,1,292,Self Pickup,ok
10/17/2015,SO47849,1,322,15342,4,1,292,Self Pickup,ok
10/17/2015,SO47848,1,358,26328,8,1,291,Self Pickup,ok
10/17/2015,SO47850,1,320,15350,4,1,291,Self Pickup,ok
10/17/2015,SO47846,1,368,14779,7,1,287,Self Pickup,ok
10/17/2015,SO47845,1,369,16206,1,1,286,Self Pickup,ok
10/18/2015,SO47857,1,360,13024,4,1,293,Delivery Truck,ok
10/18/2015,SO47853,1,362,26487,9,1,292,Express Air,ok
10/18/2015,SO47852,1,354,26342,9,1,292,Self Pickup,ok
10/18/2015,SO47854,1,320,15341,4,1,291,Self Pickup,ok
10/18/2015,SO47851,1,358,26331,9,1,286,Self Pickup,ok
10/18/2015,SO47855,1,354,12987,1,1,285,Self Pickup,ok
10/18/2015,SO47856,1,362,12995,1,1,284,Self Pickup,ok
10/19/2015,SO47864,1,373,21966,9,1,283,Express Air,ok
10/19/2015,SO47862,1,379,22199,10,1,287,Regular Air,ok
10/19/2015,SO47867,1,360,12991,1,1,292,Self Pickup,ok
10/19/2015,SO47861,1,356,20470,9,1,292,Self Pickup,ok
10/19/2015,SO47858,1,385,19302,9,1,287,Self Pickup,ok
10/19/2015,SO47865,1,352,12701,9,1,286,Self Pickup,ok
10/19/2015,SO47866,1,352,12990,9,1,285,Self Pickup,ok
10/19/2015,SO47860,1,352,26339,9,1,284,Self Pickup,ok
10/19/2015,SO47868,1,354,13021,6,1,284,Self Pickup,ok
10/19/2015,SO47869,1,326,26190,9,1,283,Self Pickup,ok
10/20/2015,SO47877,1,322,20851,7,1,295,Delivery Truck,ok
10/20/2015,SO47878,1,358,12702,10,1,287,Delivery Truck,refunded
10/20/2015,SO47875,1,375,25992,10,1,293,Regular Air,ok
10/20/2015,SO47876,1,338,20848,1,1,284,Regular Air,ok
10/20/2015,SO47871,1,371,14708,6,1,295,Self Pickup,ok
10/20/2015,SO47874,1,373,13462,6,1,293,Self Pickup,ok
10/20/2015,SO47870,1,383,19305,7,1,287,Self Pickup,ok
10/20/2015,SO47873,1,383,26321,10,1,287,Self Pickup,ok
10/20/2015,SO47872,1,379,14790,9,1,284,Self Pickup,ok
10/21/2015,SO47882,1,375,13464,9,1,285,Delivery Truck,ok
10/21/2015,SO47879,1,387,18157,9,1,287,Regular Air,ok
10/21/2015,SO47886,1,358,13011,9,1,292,Self Pickup,ok
10/21/2015,SO47881,1,379,16553,10,1,292,Self Pickup,ok
10/21/2015,SO47885,1,385,24901,8,1,288,Self Pickup,ok
10/21/2015,SO47883,1,352,26481,7,1,288,Self Pickup,ok
10/21/2015,SO47887,1,356,13012,9,1,287,Self Pickup,ok
10/21/2015,SO47888,1,354,13050,4,1,285,Self Pickup,ok
10/21/2015,SO47880,1,360,28689,4,1,284,Self Pickup,ok
10/22/2015,SO47889,1,377,16541,4,1,284,Regular Air,ok
10/22/2015,SO47895,1,332,15347,8,1,295,Self Pickup,ok
10/22/2015,SO47890,1,370,16263,6,1,287,Self Pickup,ok
10/22/2015,SO47892,1,389,26373,6,1,287,Self Pickup,ok
10/22/2015,SO47894,1,358,26344,10,1,287,Self Pickup,ok
10/22/2015,SO47891,1,373,16290,4,1,287,Self Pickup,ok
10/22/2015,SO47893,1,371,25989,8,1,286,Self Pickup,ok
10/23/2015,SO47902,1,360,13076,9,1,295,Self Pickup,ok
10/23/2015,SO47899,1,358,12996,9,1,292,Self Pickup,ok
10/23/2015,SO47898,1,322,19276,9,1,292,Self Pickup,ok
10/23/2015,SO47901,1,354,13075,9,1,287,Self Pickup,ok
10/23/2015,SO47900,1,362,13035,10,1,287,Self Pickup,ok
10/23/2015,SO47897,1,377,16573,7,1,284,Self Pickup,ok
10/23/2015,SO47896,1,389,17206,7,1,284,Self Pickup,ok
10/24/2015,SO47903,1,368,14714,9,1,287,Delivery Truck,ok
10/24/2015,SO47907,1,369,21999,9,1,286,Delivery Truck,ok
10/24/2015,SO47911,1,358,13077,10,1,295,Self Pickup,ok
10/24/2015,SO47909,1,356,12999,9,1,295,Self Pickup,ok
10/24/2015,SO47910,1,352,13049,7,1,292,Self Pickup,ok
10/24/2015,SO47905,1,373,29336,6,1,292,Self Pickup,ok
10/24/2015,SO47908,1,362,20468,9,1,288,Self Pickup,ok
10/24/2015,SO47904,1,377,16562,6,1,284,Self Pickup,ok
10/24/2015,SO47906,1,338,27082,6,1,283,Self Pickup,ok
10/25/2015,SO47914,1,334,20556,9,1,288,Express Air,missing
10/25/2015,SO47917,1,358,13001,6,1,296,Self Pickup,ok
10/25/2015,SO47913,1,368,29159,4,1,293,Self Pickup,ok
10/25/2015,SO47915,1,360,26351,8,1,287,Self Pickup,ok
10/25/2015,SO47918,1,362,13006,7,1,287,Self Pickup,ok
10/25/2015,SO47912,1,360,28724,9,1,284,Self Pickup,ok
10/25/2015,SO47916,1,383,24903,9,1,284,Self Pickup,ok
10/26/2015,SO47923,1,358,26486,4,1,287,Delivery Truck,refunded
10/26/2015,SO47924,1,377,22171,9,1,288,Regular Air,ok
10/26/2015,SO47927,1,330,26188,9,1,292,Self Pickup,ok
10/26/2015,SO47922,1,379,13468,9,1,292,Self Pickup,ok
10/26/2015,SO47926,1,360,13079,7,1,291,Self Pickup,ok
10/26/2015,SO47921,1,379,14796,1,1,285,Self Pickup,ok
10/26/2015,SO47925,1,385,24900,9,1,284,Self Pickup,ok
10/26/2015,SO47919,1,381,17216,7,1,284,Self Pickup,ok
10/26/2015,SO47920,1,358,12282,10,1,284,Self Pickup,ok
10/27/2015,SO47929,1,368,29281,6,1,296,Self Pickup,ok
10/27/2015,SO47928,1,377,29154,9,1,293,Self Pickup,ok
10/27/2015,SO47930,1,377,21982,6,1,288,Self Pickup,ok
10/28/2015,SO47935,1,375,22194,9,1,292,Delivery Truck,ok
10/28/2015,SO47931,1,370,16531,8,1,296,Self Pickup,ok
10/28/2015,SO47936,1,324,26192,10,1,296,Self Pickup,ok
10/28/2015,SO47934,1,385,14106,10,1,293,Self Pickup,ok
10/28/2015,SO47932,1,373,16561,4,1,291,Self Pickup,ok
10/28/2015,SO47933,1,373,16270,9,1,284,Self Pickup,ok
10/29/2015,SO47938,1,371,21969,9,1,288,Delivery Truck,ok
10/29/2015,SO47939,1,371,21987,9,1,293,Self Pickup,ok
10/29/2015,SO47941,1,356,13010,9,1,288,Self Pickup,ok
10/29/2015,SO47942,1,336,26167,8,1,287,Self Pickup,ok
10/29/2015,SO47937,1,320,20549,9,1,287,Self Pickup,ok
10/29/2015,SO47940,1,354,12994,9,1,283,Self Pickup,ok
10/30/2015,SO47946,1,369,14802,4,1,292,Self Pickup,ok
10/30/2015,SO47954,1,322,26191,7,1,292,Self Pickup,ok
10/30/2015,SO47949,1,377,13477,7,1,292,Self Pickup,ok
10/30/2015,SO47953,1,369,21974,7,1,292,Self Pickup,ok
10/30/2015,SO47944,1,362,28690,7,1,291,Self Pickup,ok
10/30/2015,SO47951,1,356,12700,4,1,288,Self Pickup,ok
10/30/2015,SO47945,1,370,14791,9,1,287,Self Pickup,ok
10/30/2015,SO47950,1,356,26484,4,1,287,Self Pickup,ok
10/30/2015,SO47952,1,369,22193,9,1,287,Self Pickup,ok
10/30/2015,SO47947,1,387,14109,9,1,285,Self Pickup,ok
10/30/2015,SO47943,1,385,17196,1,1,284,Self Pickup,ok
10/30/2015,SO47948,1,369,13450,9,1,283,Self Pickup,ok
10/31/2015,SO47958,1,328,15349,10,1,293,Self Pickup,ok
10/31/2015,SO47956,1,369,16271,8,1,291,Self Pickup,ok
10/31/2015,SO47959,1,326,26189,4,1,285,Self Pickup,ok
10/31/2015,SO47955,1,377,16554,9,1,283,Self Pickup,ok
10/31/2015,SO47957,1,389,14095,4,1,283,Self Pickup,ok
11/1/2015,SO48094,1,370,13657,10,1,295,Self Pickup,ok
11/1/2015,SO48097,1,369,22412,9,1,293,Self Pickup,ok
11/1/2015,SO48096,1,328,15398,4,1,293,Self Pickup,ok
11/1/2015,SO48093,1,377,16588,1,1,287,Self Pickup,ok
11/1/2015,SO48095,1,332,20590,9,1,283,Self Pickup,ok
11/1/2015,SO48098,1,377,22400,8,1,281,Self Pickup,ok
11/2/2015,SO48100,1,356,26546,8,1,295,Self Pickup,ok
11/2/2015,SO48101,1,369,22575,4,1,292,Self Pickup,ok
11/2/2015,SO48102,1,379,22576,9,1,285,Self Pickup,ok
11/2/2015,SO48099,1,360,12128,9,1,282,Self Pickup,ok
11/3/2015,SO48105,1,356,26513,9,1,283,Delivery Truck,missing
11/3/2015,SO48108,1,389,24905,8,1,292,Self Pickup,ok
11/3/2015,SO48104,1,322,20859,9,1,292,Self Pickup,ok
11/3/2015,SO48107,1,370,22580,10,1,287,Self Pickup,ok
11/3/2015,SO48106,1,360,20546,6,1,287,Self Pickup,ok
11/3/2015,SO48103,1,377,16389,1,1,286,Self Pickup,ok
11/4/2015,SO48109,1,369,13489,1,1,288,Self Pickup,ok
11/5/2015,SO48113,1,334,20716,9,1,284,Express Air,ok
11/5/2015,SO48112,1,371,13712,4,1,295,Self Pickup,ok
11/5/2015,SO48114,1,320,26439,9,1,288,Self Pickup,ok
11/5/2015,SO48111,1,383,14112,8,1,287,Self Pickup,ok
11/5/2015,SO48110,1,371,16307,8,1,287,Self Pickup,ok
11/5/2015,SO48115,1,320,26442,1,1,283,Self Pickup,ok
11/6/2015,SO48116,1,381,19312,9,1,283,Delivery Truck,ok
11/6/2015,SO48121,1,369,22410,9,1,292,Self Pickup,ok
11/6/2015,SO48123,1,360,13080,7,1,292,Self Pickup,ok
11/6/2015,SO48120,1,324,15388,9,1,292,Self Pickup,ok
11/6/2015,SO48117,1,377,14930,8,1,287,Self Pickup,ok
11/6/2015,SO48118,1,377,16309,9,1,286,Self Pickup,ok
11/6/2015,SO48124,1,326,26436,10,1,284,Self Pickup,ok
11/6/2015,SO48122,1,369,22207,4,1,284,Self Pickup,ok
11/7/2015,SO48127,1,342,20598,9,1,287,Regular Air,ok
11/7/2015,SO48128,1,352,26534,4,1,292,Self Pickup,ok
11/7/2015,SO48126,1,387,14115,8,1,291,Self Pickup,ok
11/7/2015,SO48129,1,377,22582,4,1,284,Self Pickup,ok
11/7/2015,SO48125,1,389,14239,1,1,284,Self Pickup,ok
11/8/2015,SO48130,1,368,16829,9,1,293,Self Pickup,ok
11/8/2015,SO48133,1,377,22571,6,1,291,Self Pickup,ok
11/8/2015,SO48136,1,354,13082,9,1,286,Self Pickup,ok
11/8/2015,SO48135,1,383,24910,1,1,286,Self Pickup,ok
11/8/2015,SO48132,1,352,26521,9,1,285,Self Pickup,ok
11/8/2015,SO48131,1,360,20483,9,1,284,Self Pickup,ok
11/8/2015,SO48134,1,371,22202,10,1,284,Self Pickup,ok
11/9/2015,SO48138,1,373,14818,7,1,292,Self Pickup,ok
11/9/2015,SO48140,1,330,15374,4,1,292,Self Pickup,ok
11/9/2015,SO48139,1,370,22857,9,1,287,Self Pickup,ok
11/9/2015,SO48137,1,352,12130,8,1,287,Self Pickup,ok
11/10/2015,SO48147,1,377,22845,8,1,287,Delivery Truck,ok
11/10/2015,SO48145,1,362,26491,9,1,284,Delivery Truck,ok
11/10/2015,SO48146,1,371,22578,9,1,293,Self Pickup,ok
11/10/2015,SO48143,1,326,20720,8,1,288,Self Pickup,ok
11/10/2015,SO48142,1,362,12213,1,1,287,Self Pickup,ok
11/10/2015,SO48141,1,354,12299,10,1,287,Self Pickup,ok
11/10/2015,SO48144,1,370,16823,10,1,286,Self Pickup,ok
11/11/2015,SO48149,1,371,16298,8,1,288,Express Air,ok
11/11/2015,SO48148,1,362,11614,9,1,287,Express Air,ok
11/11/2015,SO48154,1,377,22402,9,1,293,Self Pickup,ok
11/11/2015,SO48155,1,371,22408,7,1,293,Self Pickup,ok
11/11/2015,SO48158,1,328,26433,4,1,293,Self Pickup,ok
11/11/2015,SO48151,1,332,19280,8,1,286,Self Pickup,ok
11/11/2015,SO48150,1,369,16822,9,1,286,Self Pickup,ok
11/11/2015,SO48152,1,352,26536,10,1,285,Self Pickup,ok
11/11/2015,SO48157,1,371,22851,9,1,285,Self Pickup,ok
11/11/2015,SO48156,1,377,22581,9,1,284,Self Pickup,ok
11/11/2015,SO48153,1,362,26575,4,1,283,Self Pickup,ok
11/12/2015,SO48163,1,375,22854,10,1,291,Delivery Truck,ok
11/12/2015,SO48162,1,369,13714,9,1,292,Self Pickup,ok
11/12/2015,SO48159,1,389,19322,1,1,289,Self Pickup,ok
11/12/2015,SO48164,1,328,26438,9,1,287,Self Pickup,ok
11/12/2015,SO48161,1,371,16938,7,1,285,Self Pickup,ok
11/12/2015,SO48160,1,371,14848,10,1,285,Self Pickup,ok
11/13/2015,SO48168,1,373,22904,8,1,282,Delivery Truck,ok
11/13/2015,SO48166,1,368,13484,4,1,295,Self Pickup,ok
11/13/2015,SO48165,1,373,16327,4,1,287,Self Pickup,ok
11/13/2015,SO48167,1,362,26539,9,1,287,Self Pickup,ok
11/14/2015,SO48170,1,354,11613,8,1,292,Self Pickup,ok
11/14/2015,SO48173,1,375,13704,8,1,292,Self Pickup,ok
11/14/2015,SO48172,1,369,13658,1,1,287,Self Pickup,ok
11/14/2015,SO48169,1,377,13653,1,1,284,Self Pickup,ok
11/14/2015,SO48171,1,370,16313,1,1,282,Self Pickup,ok
11/15/2015,SO48175,1,354,26545,4,1,292,Self Pickup,ok
11/15/2015,SO48176,1,336,15379,4,1,288,Self Pickup,ok
11/16/2015,SO48184,1,381,24908,1,1,287,Delivery Truck,ok
11/16/2015,SO48179,1,369,16828,8,1,295,Self Pickup,ok
11/16/2015,SO48177,1,385,17633,7,1,293,Self Pickup,ok
11/16/2015,SO48181,1,370,13705,8,1,292,Self Pickup,ok
